key_home,key_away,key_date,key_competition,key_referee,key_stadium,home_goals,away_goals,attendance
89,97,700,3,100,56,0,2,31000
111,86,700,3,115,73,1,0,19000
91,87,700,3,21,58,2,2,5000
131,85,700,3,105,53,1,3,27100
88,92,700,3,102,55,2,1,14800
123,82,700,3,101,,1,0,20000
23,98,700,3,111,,2,2,40400
95,140,734,3,128,,1,1,17800
140,91,735,3,163,96,0,4,8100
86,133,735,3,23,54,1,3,11400
87,22,735,3,113,,0,0,23500
84,95,736,3,140,53,1,2,
24,88,736,3,127,,2,0,36200
82,111,736,3,109,,2,0,12000
92,23,736,3,114,,0,1,23000
97,123,736,3,123,,2,1,34000
98,131,736,3,21,62,6,2,25000
85,89,736,3,98,,1,1,38400
133,140,868,3,111,89,3,1,10500
111,98,869,3,102,73,1,1,10000
91,85,869,3,117,58,1,1,16000
89,82,869,3,185,56,3,0,27000
95,24,869,3,114,,1,0,30500
23,87,869,3,101,,1,0,35000
88,84,869,3,100,55,1,0,22600
22,92,869,3,109,,2,0,34000
123,86,869,3,96,,1,0,12600
131,97,870,3,139,53,1,1,17800
98,22,738,3,23,62,2,0,
140,24,738,3,105,96,0,2,16000
86,23,738,3,113,54,2,0,13500
84,133,739,3,115,53,0,0,10000
87,89,739,3,123,,3,1,20800
123,111,739,3,128,,0,0,20000
82,95,739,3,139,,2,4,13500
85,88,739,3,21,,0,2,
92,131,740,3,127,,1,1,
97,91,740,3,140,,4,2,
133,111,742,3,186,89,0,0,10800
87,85,742,3,111,,2,2,23900
91,95,743,3,100,58,1,1,8000
84,92,743,3,23,53,2,1,9000
87,98,750,3,96,,1,1,21000
140,97,743,3,114,96,2,1,10000
24,86,743,3,101,,7,0,39100
88,82,743,3,117,55,1,1,15700
89,98,743,3,105,56,0,1,32000
23,131,743,3,96,,2,2,27300
22,123,743,3,98,,3,0,35800
111,22,745,3,185,73,1,2,17300
97,24,745,3,102,,0,3,55000
123,133,709,3,113,,0,1,13500
92,87,709,3,21,,1,1,15000
131,89,709,3,140,53,1,2,21600
98,91,709,3,109,62,3,3,45000
86,140,709,3,123,54,0,2,10900
82,84,709,3,128,,1,1,10000
85,23,709,3,115,,1,1,
95,88,746,3,165,,1,1,18600
133,131,748,3,117,89,2,1,10000
84,97,748,3,98,53,0,0,6000
92,95,749,3,101,,0,3,18000
140,111,749,3,100,96,0,0,10000
85,82,749,3,105,,2,0,36200
88,86,749,3,139,55,2,1,14400
91,89,749,3,127,58,0,4,13000
24,123,749,3,111,,2,1,41000
22,23,749,3,114,,4,2,36000
89,24,857,3,113,56,0,0,38200
22,133,751,3,139,,2,2,38800
123,88,751,3,123,,2,2,14000
98,140,752,3,128,62,2,2,30000
111,92,752,3,140,73,3,2,7000
95,85,752,3,23,,1,0,
86,97,752,3,115,54,1,2,11100
23,82,752,3,21,,1,2,34900
91,84,753,3,166,58,0,2,16000
131,87,753,3,109,53,1,3,18400
88,133,755,3,173,55,2,1,21100
97,111,755,3,96,,3,0,21200
24,87,756,3,117,,1,1,40500
95,22,756,3,98,,0,1,20100
86,91,756,3,105,54,0,0,10700
82,131,756,3,100,,1,2,10000
92,89,756,3,111,,1,4,16300
85,98,756,3,102,,2,0,35900
140,123,757,3,127,96,0,0,8500
84,23,757,3,185,53,0,2,12300
91,24,871,3,114,58,1,3,16100
98,86,871,3,140,62,2,0,20800
133,92,759,3,128,89,1,1,10100
22,85,759,3,113,,0,0,46600
87,23,803,3,105,,1,0,
131,84,760,3,21,53,0,1,22900
111,88,760,3,111,73,3,3,
89,140,760,3,101,56,1,1,34200
87,82,760,3,139,,2,2,25000
123,95,760,3,109,,2,1,22000
23,97,760,3,23,,2,2,36300
97,87,764,3,127,,3,0,27000
82,22,872,3,115,,0,1,12000
84,123,872,3,187,53,0,0,8000
140,131,872,3,123,96,0,0,11600
95,111,872,3,139,,2,2,22000
85,133,872,3,140,,1,2,35000
88,91,872,3,100,55,5,0,22500
86,89,872,3,102,54,1,0,14800
92,98,872,3,185,,1,4,19900
24,23,872,3,98,,1,1,42000
133,82,766,3,185,89,1,1,18000
123,85,766,3,96,,1,1,14400
23,95,767,3,101,,3,1,37500
111,84,767,3,105,73,1,1,15000
91,92,767,3,113,58,2,1,9600
89,88,767,3,114,56,4,3,28500
131,86,767,3,188,53,3,1,22900
22,97,767,3,111,,2,2,55000
92,22,803,3,102,,0,1,
87,140,767,3,109,,1,0,23000
98,24,767,3,23,62,1,3,50000
140,23,770,3,117,96,0,0,
88,22,770,3,102,55,1,1,
97,98,771,3,113,,0,1,27500
92,123,771,3,115,,2,3,14900
84,89,771,3,128,53,1,2,17800
95,133,771,3,123,,3,3,18000
85,111,771,3,101,,0,1,47300
86,87,771,3,21,54,0,2,17500
82,91,771,3,140,,2,2,8000
24,131,771,3,139,,4,0,30000
91,133,708,3,96,58,2,1,
97,85,708,3,114,,3,1,
131,111,725,3,117,53,1,0,20600
86,92,725,3,23,54,1,2,9500
24,84,725,3,185,,2,0,36000
87,88,725,3,128,,1,1,11500
23,123,725,3,139,,0,1,34200
89,22,725,3,98,56,1,1,28900
140,82,772,3,169,96,1,2,
98,95,772,3,127,62,2,1,25000
95,89,774,3,113,,1,1,18800
22,140,774,3,101,,1,1,33600
133,23,775,3,105,89,3,1,18400
111,91,775,3,111,73,2,1,12400
88,131,775,3,109,55,2,1,14100
82,24,775,3,21,,0,0,11200
92,97,775,3,100,,2,1,14800
84,98,775,3,98,53,1,2,7500
123,87,775,3,123,,5,1,4200
85,86,775,3,117,,3,1,24400
131,123,778,3,165,53,1,3,17000
24,85,778,3,102,,3,1,40100
89,111,779,3,109,56,3,2,27000
140,92,779,3,111,96,2,0,10600
91,22,779,3,23,58,1,2,10000
87,133,779,3,139,,1,1,20000
98,82,779,3,114,62,3,1,30000
23,88,779,3,115,,3,0,30100
97,95,780,3,21,,0,1,29000
86,84,849,3,96,54,0,1,10300
133,89,782,3,117,89,1,3,12800
88,98,782,3,114,55,3,1,12800
85,140,783,3,105,,1,1,27200
123,91,783,3,127,,1,1,13000
95,131,783,3,102,,5,2,17000
111,23,783,3,98,73,1,4,20000
82,97,783,3,185,,0,1,10000
6,10,873,1,,,1,1,
22,86,783,3,123,,0,0,40000
84,87,783,3,100,53,2,1,10000
92,24,783,3,101,,2,2,
24,111,785,3,139,,2,1,
85,92,787,3,109,,2,0,28000
140,84,787,3,23,96,3,0,5000
97,88,787,3,140,,2,1,25000
131,22,787,3,21,53,1,1,18000
89,123,787,3,115,56,1,1,
98,133,788,3,185,62,2,0,33000
91,23,788,3,114,58,1,2,14000
87,95,874,3,96,,1,1,30600
86,82,809,3,128,54,1,0,
84,85,790,3,127,53,0,0,
91,131,791,3,105,58,1,2,13000
88,140,791,3,128,55,0,0,22400
133,97,791,3,101,89,0,3,10000
111,87,791,3,102,73,1,2,19000
92,82,791,3,117,,1,0,18000
23,89,791,3,185,,0,1,39300
123,98,791,3,139,,1,0,15100
22,24,792,3,111,,1,1,55700
95,86,866,3,188,,2,0,
87,91,794,3,109,,2,0,21100
85,131,794,3,123,,2,2,
92,88,795,3,98,,0,0,15100
86,111,795,3,140,54,0,0,8500
140,95,795,3,189,96,1,1,16000
84,22,795,3,114,53,0,0,10000
82,123,795,3,113,,3,2,12000
98,23,795,3,96,62,2,2,
97,89,796,3,23,,4,0,30000
24,133,796,3,100,,1,0,37600
88,24,798,3,115,55,0,1,29800
91,140,798,3,113,58,1,1,
95,84,799,3,117,,0,2,16500
133,86,799,3,128,89,4,1,13000
111,82,799,3,96,73,0,0,14000
131,98,799,3,98,53,2,0,
23,92,799,3,21,,1,1,24600
123,97,800,3,111,,0,2,16000
89,85,800,3,101,56,2,1,31400
22,87,800,3,127,,0,2,33300
84,88,802,3,123,53,1,0,14000
85,91,802,3,23,,3,1,30700
140,133,803,3,109,96,3,1,8000
24,95,803,3,140,,1,0,39900
98,111,803,3,127,62,1,1,
82,89,803,3,139,,2,2,
97,131,803,3,185,,2,0,
86,123,803,3,166,54,0,2,
22,98,805,3,113,,1,0,34400
131,92,805,3,111,53,3,3,17600
133,84,805,3,163,89,1,0,10000
91,97,805,3,96,58,1,3,8000
88,85,805,3,117,55,1,2,15100
23,86,805,3,100,,1,1,33200
111,123,805,3,115,73,1,2,12500
95,82,805,3,114,,1,1,18100
89,87,805,3,98,56,2,0,31000
24,140,805,3,123,,2,0,40000
95,91,811,3,101,,2,0,
86,24,811,3,21,54,1,0,
131,23,811,3,23,53,0,3,20600
92,84,812,3,105,,0,1,10000
97,140,812,3,100,,4,0,50000
98,89,812,3,102,62,3,0,20000
82,88,812,3,109,,1,3,6500
123,22,812,3,139,,1,1,20000
111,133,812,3,117,73,2,1,18000
85,87,812,3,96,,1,1,
87,92,815,3,123,,0,0,
24,97,815,3,113,,2,0,
133,123,816,3,127,,1,1,14000
22,111,816,3,21,,1,1,35100
88,95,816,3,128,55,2,1,15500
140,86,816,3,186,96,2,2,7500
84,82,816,3,185,53,1,1,9000
91,98,816,3,105,58,0,3,10000
23,85,816,3,98,,0,0,74000
89,131,817,3,114,56,0,1,27100
82,85,819,3,102,,2,1,
23,22,819,3,111,,2,1,37700
111,140,820,3,128,73,2,2,13700
95,92,820,3,100,,3,1,19700
97,84,820,3,109,,1,1,48000
123,24,820,3,23,,2,1,27500
86,88,820,3,140,54,1,0,10900
131,133,820,3,170,53,3,2,17000
89,91,820,3,115,56,1,3,30000
98,87,820,3,117,62,4,2,18000
82,23,822,3,96,,1,2,10900
92,111,823,3,113,,2,2,16000
84,91,823,3,140,53,1,0,10000
24,89,823,3,98,,3,2,39600
85,95,823,3,123,,1,3,25000
87,131,823,3,139,,1,1,18000
97,86,823,3,127,,4,0,45000
133,22,823,3,114,89,0,3,10000
88,123,823,3,21,55,2,2,15200
140,98,824,3,185,96,4,2,10100
87,24,826,3,105,,0,1,
133,88,826,3,100,89,0,0,8000
22,95,827,3,102,,2,0,37100
89,92,827,3,117,56,3,1,28700
23,84,827,3,115,,0,0,38000
111,97,827,3,111,73,1,1,15500
131,82,827,3,128,53,0,1,17400
98,85,827,3,114,62,3,0,22000
91,86,828,3,139,58,4,0,10000
123,140,875,3,109,,0,1,
24,91,830,3,190,,1,1,38900
85,22,830,3,23,,2,1,35000
84,131,831,3,113,53,2,2,20000
88,111,831,3,127,55,2,3,13800
82,87,831,3,140,,1,4,8900
92,133,831,3,98,,2,3,13700
140,89,831,3,21,96,2,3,9900
86,98,831,3,123,54,2,2,13200
97,23,831,3,185,,1,2,37400
95,123,832,3,111,,5,1,20000
23,24,853,3,117,,1,2,60400
87,97,853,3,114,,0,1,21800
133,85,833,3,115,89,3,2,13700
123,84,833,3,96,,2,0,19500
131,140,833,3,110,53,2,1,10000
111,95,833,3,21,73,1,4,18000
91,88,833,3,128,58,0,1,5500
22,82,833,3,98,,2,1,63400
89,86,854,3,109,56,3,0,27200
98,92,854,3,139,62,3,2,37600
24,98,834,3,98,,3,1,40500
95,23,834,3,23,,3,2,20800
140,87,855,3,127,96,1,1,7500
84,111,855,3,191,53,1,1,9500
92,91,855,3,192,,0,1,10000
88,89,855,3,123,55,2,3,27400
86,131,855,3,168,54,2,2,12100
82,133,855,3,193,,0,1,20100
85,123,855,3,105,,3,0,33800
97,22,876,3,113,,1,2,
131,24,877,3,140,53,2,2,35000
111,85,877,3,119,73,1,3,18400
91,82,878,3,174,58,4,3,5100
123,92,878,3,194,,5,0,21000
89,84,878,3,105,56,3,0,33000
23,140,878,3,102,,4,3,32000
133,95,878,3,128,89,3,1,20000
98,97,878,3,96,62,2,4,50000
22,88,878,3,126,,1,2,44800
87,86,878,3,185,,2,2,20900
2,19,879,1,7,2,0,0,23600
6,5,880,1,14,5,0,0,23600
4,15,880,1,145,,1,0,14600
10,141,880,1,158,7,1,0,39700
100,12,880,1,12,,0,0,9400
14,11,881,1,131,10,0,1,44800
16,13,881,1,13,,0,0,27700
3,113,881,1,195,3,1,2,10300
99,18,881,1,175,63,1,1,38000
101,134,882,1,17,64,1,3,14800
18,4,883,1,19,,3,1,16700
5,16,884,1,196,4,0,0,22500
11,2,884,1,177,97,1,0,80800
113,100,884,1,157,,3,0,16300
13,99,884,1,144,9,5,0,66000
134,14,885,1,8,,2,0,5500
12,6,885,1,180,8,1,1,40700
19,10,885,1,,11,0,3,39000
15,101,885,1,158,91,1,2,4500
141,3,885,1,132,98,0,0,18800
3,19,886,1,17,3,1,1,16200
13,141,867,1,,,3,1,
4,13,887,1,175,,0,6,32200
16,12,887,1,131,,0,1,23200
10,11,887,1,14,,1,2,53500
99,5,887,1,7,63,1,0,38800
101,18,888,1,145,64,1,3,14000
14,15,888,1,132,10,3,1,39000
113,141,888,1,13,,3,3,19000
2,134,888,1,12,2,0,0,19800
100,6,889,1,195,,1,3,11800
15,2,890,1,196,91,1,0,5800
13,101,891,1,157,9,1,0,71800
12,99,891,1,19,8,0,0,40600
134,10,891,1,144,,0,2,5100
5,4,891,1,132,4,2,3,17500
19,113,892,1,177,11,1,2,35700
6,16,892,1,158,5,2,3,25800
18,14,892,1,,,3,1,19800
11,3,892,1,8,97,4,1,76000
141,100,892,1,180,98,0,1,19300
4,12,893,1,17,,1,0,18200
10,15,893,1,7,7,2,0,41200
101,5,893,1,13,64,0,3,12700
100,16,894,1,175,,2,1,11100
12,3,867,1,,,3,0,
3,134,894,1,19,3,2,2,12000
113,11,894,1,12,,4,1,23300
14,13,894,1,14,10,1,2,43400
2,18,894,1,195,2,0,1,18600
141,19,894,1,131,98,2,0,19700
99,6,895,1,145,63,1,2,37100
12,101,896,1,,8,1,0,41100
11,141,897,1,195,97,2,1,74900
13,2,897,1,180,9,0,0,75400
18,10,897,1,8,,1,0,20100
19,100,897,1,144,11,3,2,33700
134,113,897,1,132,,1,1,4900
16,99,898,1,157,,1,2,23300
6,4,898,1,196,5,3,0,21800
15,3,898,1,177,91,3,0,5900
5,14,898,1,19,4,0,0,26300
113,15,899,1,158,,0,0,18200
19,11,900,1,145,11,2,1,39400
101,6,900,1,175,64,1,1,14200
4,16,900,1,,,1,2,16900
141,134,900,1,14,98,0,2,18600
2,5,900,1,131,2,3,1,17200
100,99,901,1,17,,0,2,11800
18,19,867,1,,,2,1,
14,12,901,1,13,10,3,1,41400
3,18,901,1,7,3,1,0,20000
10,13,901,1,12,7,1,1,53100
13,3,902,1,196,9,3,0,63500
134,19,902,1,157,,1,1,5500
11,100,902,1,132,97,5,2,73800
12,2,902,1,144,8,3,0,35800
99,4,902,1,195,63,1,3,30200
18,113,903,1,180,,1,2,17400
5,10,903,1,17,4,0,2,25500
15,141,903,1,8,91,4,0,5800
6,14,903,1,177,5,2,2,25200
16,101,904,1,7,,3,3,19700
100,4,905,1,158,,3,0,10400
113,13,906,1,,,1,3,24500
101,99,906,1,14,64,1,1,18300
19,15,906,1,175,11,5,0,34700
2,6,906,1,19,2,2,0,20700
3,5,907,1,12,3,0,4,14200
141,18,907,1,13,98,0,0,18300
11,134,907,1,131,97,3,1,76600
10,12,907,1,145,7,2,1,47100
14,16,908,1,17,10,3,0,41000
5,113,867,1,,,2,3,
134,100,909,1,,,1,0,
4,101,909,1,,,1,1,
16,2,909,1,,,1,0,
99,14,909,1,,,1,3,
141,5,910,1,,,2,0,
113,12,911,1,,,1,5,
3,6,911,1,,,1,1,
100,101,911,1,,,2,1,
134,15,911,1,,,3,1,
2,99,911,1,,,0,1,
14,4,912,1,,,2,1,
11,18,912,1,,,3,0,
10,16,912,1,,,1,0,
19,13,912,1,,,3,2,
5,19,913,1,,,2,0,
13,11,913,1,,,0,4,
4,2,913,1,,,2,0,
12,141,913,1,,,1,1,
6,113,913,1,,,2,0,
16,3,914,1,,,0,3,
18,134,914,1,,,1,1,
101,14,914,1,,,2,0,
99,10,914,1,,,0,1,
15,100,915,1,,,1,1,
3,99,916,1,,,0,1,
11,5,917,1,,,4,0,
10,4,917,1,,,1,0,
2,101,917,1,,,2,2,
141,6,917,1,,,0,2,
113,16,917,1,,,2,1,
15,18,918,1,,,2,0,
134,13,918,1,,,0,2,
100,14,918,1,,,0,3,
19,12,918,1,,,1,0,
13,15,919,1,,,4,1,
101,10,919,1,,,0,2,
12,11,919,1,,,1,1,
6,19,919,1,,,1,1,
99,113,919,1,,,1,1,
5,134,920,1,,,2,1,
18,100,920,1,,,2,1,
16,141,920,1,,,3,1,
14,2,920,1,,,0,0,
4,3,921,1,,,1,1,
15,5,922,1,,,1,1,
11,6,923,1,,,2,2,
3,101,923,1,,,1,2,
113,4,923,1,,,1,0,
19,16,923,1,,,2,0,
141,99,923,1,,,1,0,
100,2,924,1,,,1,2,
134,12,924,1,,,1,1,
10,14,924,1,,,2,1,
18,13,924,1,,,1,0,
12,15,925,1,,,2,2,
4,141,925,1,,,1,0,
99,19,925,1,,,0,0,
6,134,925,1,,,2,0,
13,100,926,1,,,10,2,
16,11,926,1,,,1,3,
14,3,926,1,,,2,0,
101,113,926,1,,,0,2,
5,18,926,1,,,0,2,
2,10,926,1,,,1,0,
3,2,927,1,,,0,1,
13,5,927,1,,,3,1,
100,10,927,1,,,0,2,
19,4,927,1,,,2,0,
134,16,927,1,,,2,0,
113,14,927,1,,,0,1,
11,99,927,1,,,4,0,
15,6,927,1,,,0,0,
141,101,927,1,,,4,1,
18,12,928,1,,,1,0,
4,11,929,1,,,0,0,
10,3,929,1,,,1,0,
2,113,929,1,,,2,0,
100,5,930,1,,,2,2,
101,19,930,1,,,2,1,
99,134,930,1,,,0,4,
14,141,930,1,,,2,2,
6,18,930,1,,,1,2,
12,13,930,1,,,2,2,
16,15,931,1,,,1,2,
11,101,932,1,,,4,0,
19,14,932,1,,,2,0,
15,99,932,1,,,1,0,
13,6,932,1,,,5,0,
3,100,932,1,,,2,1,
18,16,933,1,,,2,0,
5,12,933,1,,,2,0,
141,2,933,1,,,1,1,
134,4,933,1,,,2,1,
113,10,933,1,,,0,2,
19,2,934,1,,,2,1,
113,3,934,1,,,4,3,
18,99,934,1,,,0,0,
5,6,934,1,,,1,1,
12,100,935,1,,,2,2,
13,16,935,1,,,5,1,
141,10,935,1,,,0,3,
15,4,935,1,,,3,1,
11,14,935,1,,,6,0,
134,101,936,1,,,5,1,
16,5,937,1,,,5,1,
2,11,938,1,,,1,2,
4,18,938,1,,,2,2,
101,15,938,1,,,3,2,
100,113,938,1,,,3,0,
14,134,939,1,,,5,2,
10,19,939,1,,,0,0,
6,12,939,1,,,1,1,
99,13,939,1,,,1,1,
3,141,940,1,,,3,2,
11,10,941,1,,,2,1,
15,14,941,1,,,0,1,
134,2,941,1,,,1,2,
18,101,941,1,,,1,0,
5,99,941,1,,,2,1,
19,3,942,1,,,3,1,
12,16,942,1,,,0,1,
141,113,942,1,,,2,1,
13,4,942,1,,,6,0,
6,100,943,1,,,2,2,
2,15,944,1,,,3,0,
10,134,945,1,,,3,1,
100,141,945,1,,,2,0,
14,18,945,1,,,0,0,
16,6,945,1,,,1,1,
3,11,946,1,,,0,2,
99,12,946,1,,,1,0,
113,19,946,1,,,1,1,
101,13,946,1,,,1,2,
4,5,947,1,,,0,5,
16,100,948,1,,,2,2,
13,14,949,1,,,4,2,
18,2,949,1,,,1,0,
12,4,949,1,,,2,1,
6,99,949,1,,,2,2,
5,101,950,1,,,3,0,
19,141,950,1,,,2,0,
15,10,950,1,,,0,1,
134,3,950,1,,,2,0,
11,113,950,1,,,6,1,
3,15,951,1,,,3,0,
141,11,952,1,,,1,2,
4,6,952,1,,,1,0,
99,16,952,1,,,1,1,
113,134,952,1,,,3,2,
100,19,953,1,,,2,2,
2,13,953,1,,,1,1,
101,12,953,1,,,1,2,
14,5,953,1,,,0,1,
10,18,953,1,,,0,0,
134,141,954,1,197,,0,1,5112
13,10,955,1,197,9,0,1,79436
16,4,955,1,197,,2,4,22555
15,113,955,1,197,91,0,1,5652
99,100,955,1,197,63,2,2,35666
5,2,955,1,197,4,1,1,12783
18,3,956,1,197,,3,0,16619
12,14,956,1,197,8,0,3,36576
6,101,956,1,197,5,0,1,23616
11,19,956,1,197,,2,1,79684
10,5,957,1,197,7,3,0,35623
141,15,957,1,197,98,4,0,15819
14,6,958,1,,10,4,1,37292
2,12,958,1,,2,1,2,20556
113,18,958,1,,,0,0,15372
19,134,958,1,,11,1,0,29627
3,13,958,1,,3,1,3,19725
101,16,959,1,197,64,2,0,15761
4,99,959,1,197,,0,3,23714
100,11,959,1,197,,1,5,14430
13,113,960,1,197,9,7,1,68467
18,141,960,1,197,,0,1,15790
15,19,960,1,197,91,1,1,6754
6,2,960,1,197,5,3,3,18446
99,101,961,1,197,63,2,0,43174
134,11,961,1,197,,0,4,6100
5,3,961,1,,,1,1,
16,14,961,1,,,0,2,
12,10,961,1,,,1,3,
4,100,962,1,197,,2,1,22638
2,16,963,1,197,2,1,0,19297
11,15,964,1,197,97,6,0,87533
113,5,964,1,197,,1,0,17767
10,6,964,1,197,7,3,0,44122
100,134,964,1,197,,1,1,13462
3,12,965,1,197,3,1,0,18191
19,18,965,1,197,11,4,2,35069
14,99,965,1,197,10,3,1,42437
141,13,965,1,197,98,1,2,25846
101,4,966,1,197,64,1,1,16231
15,134,967,1,197,91,1,1,6557
16,10,968,1,197,,2,1,24860
101,100,968,1,197,64,2,2,18848
5,141,968,1,197,4,0,1,18952
6,3,968,1,197,5,2,1,24920
99,2,968,1,197,63,0,1,31371
4,14,969,1,197,,2,1,20253
18,11,969,1,197,,2,2,24398
12,113,969,1,197,8,0,2,32864
13,19,969,1,197,9,4,0,72976
100,15,970,1,197,,2,0,12715
10,99,971,1,197,7,5,1,50121
141,12,971,1,197,98,2,1,27041
11,13,971,1,197,97,1,2,99264
113,6,971,1,197,,1,1,21253
14,101,972,1,197,10,1,1,40497
2,4,972,1,197,2,1,1,24234
134,18,972,1,197,,1,2,5176
19,5,972,1,197,11,1,2,32127
3,16,973,1,197,3,0,0,11302
101,2,974,1,197,64,0,0,18979
13,134,975,1,197,9,4,0,70689
4,10,975,1,197,,1,3,26338
5,11,975,1,197,4,1,0,27895
99,3,975,1,197,63,1,0,37091
16,113,976,1,197,,0,1,24163
12,19,976,1,197,8,2,1,41569
18,15,976,1,197,,2,0,16550
14,100,976,1,197,10,1,0,37597
6,141,977,1,197,5,1,3,21686
3,4,978,1,197,3,2,1,16192
15,13,979,1,197,91,1,5,11401
141,16,979,1,197,98,1,1,25052
134,5,979,1,197,,2,1,5801
113,99,979,1,197,,1,1,14934
2,14,980,1,197,2,0,1,25052
19,6,980,1,197,11,1,1,30390
10,101,980,1,197,7,3,0,51136
100,18,980,1,197,,2,1,12628
11,12,980,1,197,97,1,2,88667
4,113,981,1,197,,1,1,14227
99,141,981,1,197,63,1,0,30634
6,11,982,1,197,5,0,8,28956
2,100,982,1,197,2,1,1,13759
14,10,982,1,197,10,0,1,44474
16,19,982,1,197,,2,1,22985
12,134,982,1,197,8,4,0,34309
13,18,982,1,197,9,3,0,62678
5,15,983,1,197,,1,2,14334
101,3,983,1,197,64,5,1,21131
141,4,984,1,197,98,4,0,19358
100,13,985,1,197,,2,3,13314
10,2,985,1,197,7,1,0,47621
11,16,985,1,197,97,6,0,77299
134,6,985,1,197,,1,1,4606
3,14,986,1,197,3,2,2,15263
19,99,986,1,197,11,2,0,39523
15,12,986,1,197,91,2,2,11637
18,5,986,1,197,,0,0,17215
113,101,987,1,197,,2,1,18224
16,134,988,1,197,,2,0,26035
5,13,989,1,197,4,0,1,26426
10,100,989,1,197,7,1,0,49263
99,11,989,1,197,63,0,2,44015
101,141,989,1,197,64,3,2,21291
14,113,990,1,197,10,2,1,42362
4,19,990,1,197,,1,0,27654
6,15,990,1,197,5,0,2,25007
12,18,990,1,197,8,0,2,38283
2,3,991,1,197,2,3,1,17562
3,10,992,1,197,3,2,1,12054
113,2,992,1,197,,1,0,21721
141,14,992,1,197,98,0,0,27410
19,101,992,1,197,11,1,4,21915
11,4,992,1,197,97,5,0,91610
134,99,992,1,197,,1,1,5166
15,16,992,1,197,91,1,1,13028
18,6,992,1,197,,0,2,13247
13,12,992,1,197,9,3,2,72987
5,100,992,1,197,4,2,1,18873
12,5,993,1,197,8,0,1,27777
101,11,994,1,197,64,0,3,21692
6,13,994,1,197,,0,2,29017
10,113,994,1,197,7,2,0,42139
14,19,994,1,197,10,3,1,43876
2,141,995,1,197,2,4,1,17913
4,134,995,1,197,,4,2,13501
100,3,995,1,197,,3,1,12547
99,15,995,1,197,63,2,1,40537
16,18,995,1,197,,2,0,27834
35,26,996,4,41,20,1,0,75300
142,27,996,4,31,99,0,1,11200
38,143,996,4,34,22,2,2,39100
136,31,996,4,36,92,4,2,32200
104,125,996,4,198,67,1,3,27000
33,103,996,4,35,18,2,2,41200
36,41,997,4,32,21,0,2,60000
42,116,997,4,159,25,2,2,49000
39,34,997,4,29,,0,1,27700
40,25,998,4,26,23,0,3,24600
27,35,999,4,26,13,0,1,42200
116,38,1000,4,35,78,0,3,31000
31,104,1000,4,37,16,1,3,41400
103,42,1000,4,34,,2,0,20700
26,39,1000,4,160,12,2,2,36000
143,40,1000,4,181,100,0,0,20000
41,136,1000,4,29,24,1,2,34900
125,36,1001,4,36,83,1,2,24700
25,33,1001,4,32,66,3,0,54300
34,142,1002,4,159,19,1,0,44100
35,42,880,4,159,20,0,0,75400
125,27,880,4,182,83,2,1,25300
136,26,880,4,32,92,1,1,32000
104,39,880,4,26,67,1,1,26800
31,103,880,4,40,16,1,1,39200
41,142,880,4,41,24,3,4,35000
40,33,881,4,31,23,2,3,23300
38,25,881,4,29,22,0,2,38500
143,116,881,4,25,100,0,0,20200
36,34,882,4,35,21,0,0,60100
42,36,884,4,25,25,0,1,50400
27,31,884,4,160,13,2,2,35400
142,136,884,4,40,99,1,1,11200
33,125,884,4,159,18,1,2,41600
34,41,884,4,37,19,0,3,43700
25,143,884,4,31,66,2,0,53200
39,40,884,4,35,,0,1,26700
26,38,884,4,34,12,0,0,35900
116,104,885,4,41,78,3,0,29600
103,35,885,4,32,,2,1,20800
38,33,887,4,25,22,3,1,38300
36,39,887,4,41,21,2,0,60000
125,25,887,4,34,83,0,1,25200
104,142,887,4,32,67,3,1,27000
143,103,887,4,160,100,1,0,20100
40,116,887,4,28,23,0,0,24300
35,34,887,4,35,,3,1,75300
31,26,888,4,159,16,0,1,40300
136,27,888,4,26,92,3,2,31700
41,42,889,4,29,24,2,0,34900
33,36,891,4,26,18,2,0,41600
27,40,891,4,32,13,0,1,36300
142,31,891,4,37,99,2,0,11300
42,143,891,4,147,25,1,2,47800
39,136,891,4,25,,2,2,27600
103,38,891,4,28,,0,0,20800
25,41,891,4,160,66,1,2,53500
26,125,892,4,35,12,1,0,35700
34,104,892,4,29,19,1,1,44100
116,35,892,4,31,78,2,3,31600
26,25,897,4,31,,4,1,35900
136,36,897,4,159,92,2,5,32000
34,27,897,4,41,19,3,2,44200
35,31,897,4,34,20,3,0,75300
116,103,897,4,147,78,3,1,30700
39,142,897,4,36,,2,1,27700
41,104,897,4,26,24,2,2,34900
42,33,897,4,32,25,2,2,48700
143,125,898,4,29,100,0,1,20200
40,38,1003,4,160,23,2,3,24200
125,40,900,4,41,83,2,0,24000
27,39,900,4,34,13,0,1,33200
142,143,900,4,35,99,1,1,11200
25,42,900,4,37,66,6,1,53900
104,136,900,4,31,67,1,2,27100
31,41,900,4,40,16,2,2,42900
33,116,900,4,160,18,1,3,41600
38,34,901,4,32,22,1,1,39600
36,35,901,4,29,21,3,0,60100
103,26,901,4,26,,2,2,20800
26,34,902,4,159,12,0,0,35900
33,27,902,4,147,18,2,0,41600
125,41,902,4,31,83,1,3,24800
38,35,902,4,41,22,0,3,39600
25,142,902,4,26,66,5,1,54500
116,136,902,4,181,78,2,2,31000
40,31,902,4,32,23,1,0,24200
143,36,902,4,34,100,0,3,20700
